time,pm2_5,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,carbon_monoxide,aqi_pm25,aqi_pm10,aqi,temp,rhum,prcp,snwd,wdir,wspd,wpgt,pres,tsun,cldc,coco,hour,day_of_week,day_of_month,month,day_of_year,is_weekend,time_of_day,season,aqi_lag_1h,aqi_lag_3h,aqi_lag_6h,aqi_lag_12h,aqi_lag_24h,pm25_lag_1h,pm25_lag_6h,pm25_lag_24h,aqi_ma_6h,aqi_std_6h,aqi_ma_12h,aqi_std_12h,aqi_ma_24h,aqi_std_24h,pm25_ma_6h,pm25_ma_24h,aqi_category,aqi_color
2025-11-29 22:00:00+00:00,34.6,35.2,9.4,92.0,19.5,546.0,98,33,98,15.1,54.0,0.0,,30.0,14.4,,1015.2,,0.0,1.0,22,5,29,11,333,1,night,fall,101.0,108.0,108.0,113.0,111.0,35.5,38.4,39.7,105.16666666666667,4.996665554821358,105.08333333333333,9.414286371190611,112.0,10.890761940845959,37.26666666666667,39.93333333333333,Moderate,yellow
2025-11-29 23:00:00+00:00,34.0,34.6,7.8,92.0,19.5,486.0,97,32,97,14.7,53.0,0.0,,28.0,14.8,,1015.2,,0.0,1.0,23,5,29,11,333,1,night,fall,98.0,104.0,110.0,114.0,110.0,34.6,39.1,39.0,103.0,5.2915026221359724,103.66666666666667,9.227757861556256,111.45833333333333,11.30978478504619,36.416666666666664,39.725,Moderate,yellow
2025-11-30 00:00:00+00:00,34.1,34.7,10.0,86.0,19.3,514.0,97,32,97,13.5,56.0,0.0,,23.0,8.6,,1015.9,,0.0,1.0,0,6,30,11,334,1,night,fall,97.0,101.0,110.0,79.0,110.0,34.0,39.2,39.2,100.83333333333333,4.445971959733757,105.16666666666667,5.605732996160249,110.91666666666667,11.687662267338409,35.56666666666667,39.5125,Moderate,yellow
2025-11-30 01:00:00+00:00,34.7,35.3,19.9,76.0,20.4,714.0,99,33,99,14.0,54.0,0.0,,21.0,15.1,,1015.9,,0.0,1.0,1,6,30,11,334,1,night,fall,97.0,98.0,108.0,107.0,111.0,34.1,38.4,39.7,99.33333333333333,2.7325202042691306,104.5,5.838742081211226,110.41666666666667,11.937943405529543,34.949999999999996,39.30416666666667,Moderate,yellow
2025-11-30 02:00:00+00:00,38.4,39.0,33.1,62.0,22.1,1001.0,108,36,108,13.8,54.0,0.0,,26.0,14.8,,1016.6,,0.0,1.0,2,6,30,11,334,1,night,fall,99.0,97.0,104.0,113.0,118.0,34.7,36.8,42.5,100.0,4.195235392689217,104.08333333333333,5.333570070503211,110.0,11.835833579505152,35.21666666666667,39.13333333333333,Unhealthy for Sensitive Groups,orange
2025-11-30 03:00:00+00:00,43.9,44.5,40.0,61.0,24.1,1186.0,122,41,122,15.5,48.0,0.0,,24.0,15.1,,1017.2,,0.0,1.0,3,6,30,11,334,1,night,fall,108.0,97.0,101.0,109.0,128.0,38.4,35.5,46.3,103.5,9.974968671633599,105.16666666666667,7.358771307189301,109.75,11.497636808227826,36.61666666666667,39.03333333333334,Unhealthy for Sensitive Groups,orange
2025-11-30 04:00:00+00:00,49.1,49.6,34.7,82.0,26.9,1182.0,134,46,134,18.6,40.0,0.0,,24.0,13.0,,1017.5,,1.0,1.0,4,6,30,11,334,1,night,fall,122.0,99.0,98.0,108.0,130.0,43.9,34.6,47.3,109.5,15.372052563014185,107.33333333333333,11.130084810044536,109.91666666666667,11.828178097300183,39.03333333333334,39.10833333333333,Unhealthy for Sensitive Groups,orange
2025-11-30 05:00:00+00:00,46.3,47.1,23.0,115.0,30.0,1077.0,128,44,128,22.4,32.0,0.0,,30.0,11.2,,1017.6,,1.0,1.0,5,6,30,11,334,1,night,fall,134.0,108.0,97.0,110.0,126.0,49.1,34.0,45.8,114.66666666666667,15.539197748491937,108.83333333333333,12.633529222115888,110.0,11.952805746660234,41.083333333333336,39.12916666666667,Unhealthy for Sensitive Groups,orange
2025-11-30 06:00:00+00:00,36.9,38.1,13.7,141.0,32.5,946.0,104,35,104,25.4,25.0,0.0,,20.0,6.1,,1017.8,,0.0,2.0,6,6,30,11,334,1,morning,fall,128.0,122.0,97.0,110.0,126.0,46.3,34.1,45.5,115.83333333333333,14.148026953138617,108.33333333333333,12.7017059221716,109.08333333333333,11.507716377799966,41.55,38.770833333333336,Unhealthy for Sensitive Groups,orange
2025-11-30 07:00:00+00:00,30.7,31.7,9.3,153.0,33.7,770.0,90,29,90,26.6,19.0,0.0,,25.0,8.3,,1016.1,,0.0,1.0,7,6,30,11,334,1,morning,fall,104.0,134.0,99.0,108.0,123.0,36.9,34.7,44.6,114.33333333333333,16.560998359601907,106.83333333333333,13.76314798380948,107.70833333333333,11.741709995702852,40.88333333333333,38.19166666666667,Moderate,yellow
2025-11-30 08:00:00+00:00,27.9,28.8,7.1,158.0,34.3,568.0,84,27,84,27.6,16.0,0.0,,12.0,8.3,,1014.9,,0.0,1.0,8,6,30,11,334,1,morning,fall,90.0,128.0,108.0,104.0,118.0,30.7,38.4,42.3,110.33333333333333,20.762145040114177,105.16666666666667,15.266322610917253,106.29166666666667,12.474248837423806,39.13333333333333,37.59166666666667,Moderate,yellow
2025-11-30 09:00:00+00:00,26.6,27.5,7.7,157.0,34.8,469.0,81,25,81,28.1,16.0,0.0,,352.0,9.0,,1013.8,,0.0,1.0,9,6,30,11,334,1,morning,fall,84.0,104.0,122.0,101.0,114.0,27.9,43.9,40.9,103.5,22.80131575151031,103.5,16.77931627169155,104.91666666666667,13.373941783953459,36.25,36.99583333333333,Moderate,yellow
2025-11-30 10:00:00+00:00,26.1,27.0,10.4,152.0,35.5,564.0,80,25,80,28.1,17.0,0.0,,324.0,10.1,,1013.1,,0.0,1.0,10,6,30,11,334,1,morning,fall,81.0,90.0,134.0,98.0,113.0,26.6,49.1,40.3,94.5,18.63061995748058,102.0,18.070568738848635,103.54166666666667,14.178916272644447,32.416666666666664,36.40416666666666,Moderate,yellow
2025-11-30 11:00:00+00:00,25.7,26.5,15.9,142.0,36.0,762.0,80,25,80,27.3,20.0,0.0,,298.0,14.4,,1013.0,,0.0,1.0,11,6,30,11,334,1,morning,fall,80.0,84.0,128.0,97.0,114.0,26.1,46.3,40.7,86.5,9.375499986671379,100.58333333333333,19.133304297306648,102.125,14.774574223247654,28.98333333333333,35.77916666666666,Moderate,yellow
2025-11-30 12:00:00+00:00,22.4,22.4,25.1,127.0,36.5,925.0,73,21,73,24.4,32.0,0.0,,282.0,9.4,,1014.2,,0.0,1.0,12,6,30,11,334,1,afternoon,fall,80.0,81.0,104.0,97.0,79.0,25.7,36.9,25.4,81.33333333333333,5.573747990961068,98.58333333333333,20.72968154530353,101.875,15.226728501866647,26.566666666666666,35.65416666666666,Moderate,yellow
2025-11-30 13:00:00+00:00,38.0,38.1,44.1,99.0,35.3,965.0,107,35,107,21.8,38.0,0.0,,296.0,11.9,,1013.9,,0.0,1.0,13,6,30,11,334,1,afternoon,fall,73.0,80.0,90.0,99.0,107.0,22.4,30.7,37.8,84.16666666666667,11.75443178834018,99.25,20.87244812927059,101.875,15.226728501866647,27.78333333333333,35.6625,Unhealthy for Sensitive Groups,orange
2025-11-30 14:00:00+00:00,39.5,39.6,70.0,60.0,33.5,969.0,111,37,111,20.4,46.0,0.0,,307.0,10.1,,1014.5,,0.0,1.0,14,6,30,11,334,1,afternoon,fall,107.0,80.0,84.0,108.0,113.0,38.0,27.9,40.3,88.66666666666667,16.058227382458547,99.5,21.00432855822386,101.79166666666667,15.168557773484233,29.71666666666667,35.62916666666666,Unhealthy for Sensitive Groups,orange
2025-11-30 15:00:00+00:00,38.1,38.1,88.1,30.0,31.9,1059.0,107,35,107,19.5,52.0,0.0,,319.0,10.1,,1014.9,,0.0,1.0,15,6,30,11,334,1,afternoon,fall,111.0,73.0,81.0,122.0,109.0,39.5,26.6,38.8,93.0,17.05285899783594,98.25,19.96417245513029,101.70833333333333,15.132686093545646,31.63333333333333,35.6,Unhealthy for Sensitive Groups,orange
2025-11-30 16:00:00+00:00,38.3,38.4,91.0,19.0,30.9,1379.0,108,36,108,19.0,56.0,0.0,,323.0,9.0,,1015.3,,0.0,1.0,16,6,30,11,334,1,afternoon,fall,107.0,107.0,80.0,134.0,108.0,38.1,26.1,38.4,97.66666666666667,16.6092343793066,96.08333333333333,16.908622508989826,101.70833333333333,15.132686093545646,33.666666666666664,35.59583333333333,Unhealthy for Sensitive Groups,orange
2025-11-30 17:00:00+00:00,39.9,40.2,86.1,18.0,30.1,1783.0,112,37,112,18.2,60.0,0.0,,338.0,8.3,,1015.6,,0.0,1.0,17,6,30,11,334,1,evening,fall,108.0,111.0,80.0,128.0,110.0,38.3,25.7,39.1,103.0,14.845874847918964,94.75,14.64193852044075,101.79166666666667,15.185746081703188,36.03333333333333,35.62916666666667,Unhealthy for Sensitive Groups,orange
2025-11-30 18:00:00+00:00,41.6,41.8,80.2,17.0,28.7,1961.0,116,39,116,15.7,55.0,0.0,,34.0,6.5,,1016.2,,0.0,1.0,18,6,30,11,334,1,evening,fall,112.0,107.0,73.0,104.0,110.0,39.9,22.4,39.2,110.16666666666667,3.5449494589822605,95.75,15.702489669418167,102.04166666666667,15.3749631789353,39.233333333333334,35.729166666666664,Unhealthy for Sensitive Groups,orange
2025-11-30 19:00:00+00:00,42.6,42.7,75.9,13.0,25.9,1704.0,118,40,118,16.0,69.0,0.0,,10.0,8.6,,1015.4,,0.0,1.0,19,6,30,11,334,1,evening,fall,116.0,108.0,107.0,90.0,108.0,41.6,38.0,38.4,112.0,4.335896677744028,98.08333333333333,16.811567085753456,102.45833333333333,15.676010935202017,40.0,35.90416666666666,Unhealthy for Sensitive Groups,orange
2025-11-30 20:00:00+00:00,42.3,42.5,70.7,11.0,22.4,1220.0,118,39,118,15.3,73.0,0.0,,359.0,10.1,,1015.0,,0.0,1.0,20,6,30,11,334,1,evening,fall,118.0,112.0,111.0,84.0,104.0,42.6,39.5,36.8,113.16666666666667,4.91596040125815,100.91666666666667,17.08512555269977,103.04166666666667,15.993148442425072,40.46666666666667,36.13333333333333,Unhealthy for Sensitive Groups,orange
2025-11-30 21:00:00+00:00,41.6,41.8,63.7,12.0,19.9,817.0,116,39,116,15.1,76.0,0.0,,7.0,10.8,,1014.8,,0.0,1.0,21,6,30,11,334,1,night,fall,118.0,116.0,107.0,81.0,101.0,42.3,38.1,35.5,114.66666666666667,3.9327683210097653,103.83333333333333,16.347551016663687,103.66666666666667,16.201628116432726,41.050000000000004,36.387499999999996,Unhealthy for Sensitive Groups,orange
2025-11-30 22:00:00+00:00,38.9,39.2,51.8,21.0,19.0,545.0,109,36,109,15.1,84.0,0.0,,17.0,8.6,,1014.4,,0.0,1.0,22,6,30,11,334,1,night,fall,116.0,118.0,108.0,80.0,98.0,41.6,38.3,34.6,114.83333333333333,3.600925806891604,106.25,14.548508202186474,104.125,16.189939173288398,41.15,36.56666666666667,Unhealthy for Sensitive Groups,orange
2025-11-30 23:00:00+00:00,33.5,33.9,38.2,35.0,18.9,354.0,96,31,96,14.7,88.0,0.0,,14.0,9.0,,1014.3,,0.0,1.0,23,6,30,11,334,1,night,fall,109.0,118.0,112.0,80.0,97.0,38.9,39.9,34.0,112.16666666666667,8.588752334695554,107.58333333333333,12.51514234352863,104.08333333333333,16.210347384273913,40.083333333333336,36.545833333333334,Moderate,yellow
2025-12-01 00:00:00+00:00,28.6,29.3,30.9,44.0,19.3,404.0,86,27,86,13.0,53.0,0.0,,22.0,7.9,,1015.0,,0.0,1.0,0,0,1,12,335,0,night,winter,96.0,116.0,116.0,73.0,97.0,33.5,41.6,34.1,107.16666666666667,13.332916660158762,108.66666666666667,9.432374937930094,103.625,16.570829529759298,37.916666666666664,36.31666666666666,Moderate,yellow
2025-12-01 01:00:00+00:00,27.2,28.2,40.2,34.0,20.3,945.0,83,26,83,14.3,94.0,0.0,,8.0,7.6,,1014.6,,0.0,1.0,1,0,1,12,335,0,night,winter,86.0,109.0,118.0,107.0,99.0,28.6,42.6,34.7,101.33333333333333,15.174540080896683,106.66666666666667,12.01009676240871,102.95833333333333,17.07904682878129,35.35,36.00416666666667,Moderate,yellow
2025-12-01 02:00:00+00:00,32.8,34.0,52.4,21.0,21.7,1727.0,95,31,95,13.9,96.0,0.0,,356.0,7.9,,1015.2,,4.0,1.0,2,0,1,12,335,0,night,winter,83.0,96.0,118.0,111.0,108.0,27.2,42.3,38.4,97.5,12.849124483795539,105.33333333333333,12.368091888795686,102.41666666666667,17.118301080541002,33.76666666666667,35.770833333333336,Moderate,yellow
2025-12-01 03:00:00+00:00,44.4,45.5,57.1,20.0,23.2,2159.0,123,42,123,15.1,89.0,0.0,,344.0,9.4,,1015.9,,0.0,5.0,3,0,1,12,335,0,night,winter,95.0,86.0,116.0,107.0,122.0,32.8,41.6,43.9,98.66666666666667,15.002222057640006,106.66666666666667,13.38474934959602,102.45833333333333,17.16918160837734,34.23333333333333,35.791666666666664,Unhealthy for Sensitive Groups,orange
2025-12-01 04:00:00+00:00,37.6,39.5,47.0,43.0,24.9,1893.0,106,37,106,18.9,69.0,0.0,,335.0,9.4,,1016.3,,0.0,1.0,4,0,1,12,335,0,night,winter,123.0,83.0,109.0,108.0,134.0,44.4,38.9,49.1,98.16666666666667,14.634434279012648,106.5,13.379088160259503,101.29166666666667,15.831941205008073,34.01666666666667,35.3125,Unhealthy for Sensitive Groups,orange
2025-12-01 05:00:00+00:00,28.3,33.1,29.5,79.0,26.7,1278.0,85,31,85,22.9,46.0,0.0,,316.0,10.8,,1016.4,,0.0,1.0,5,0,1,12,335,0,night,winter,106.0,95.0,96.0,112.0,128.0,37.6,33.5,46.3,96.33333333333333,15.616230872612663,104.25,14.585952145814728,99.5,15.093908935610795,33.15,34.5625,Moderate,yellow
2025-12-01 06:00:00+00:00,22.5,31.1,15.5,106.0,27.8,764.0,73,29,73,24.7,31.0,0.0,,30.0,4.3,,1016.7,,0.0,1.0,6,0,1,12,335,0,morning,winter,85.0,123.0,86.0,116.0,104.0,28.3,28.6,36.9,94.16666666666667,18.04900735959574,100.66666666666667,16.582210255864453,98.20833333333333,15.991789106931334,32.13333333333333,33.9625,Moderate,yellow
2025-12-01 07:00:00+00:00,20.0,29.6,9.4,118.0,27.7,507.0,68,27,68,26.3,24.0,0.0,,294.0,16.2,,1015.0,,0.0,1.0,7,0,1,12,335,0,morning,winter,73.0,106.0,83.0,118.0,90.0,22.5,27.2,30.7,91.66666666666667,20.742870261049738,96.5,18.047916021726007,97.29166666666667,17.07650093133713,30.933333333333334,33.516666666666666,Moderate,yellow
2025-12-01 08:00:00+00:00,18.9,28.5,7.0,121.0,26.9,351.0,65,26,65,27.0,17.0,0.0,,300.0,15.8,,1013.9,,0.0,1.0,8,0,1,12,335,0,morning,winter,68.0,85.0,95.0,118.0,84.0,20.0,32.8,27.9,86.66666666666667,23.243637122161896,92.08333333333333,18.778412815751814,96.5,18.127567284447178,28.61666666666667,33.141666666666666,Moderate,yellow
2025-12-01 09:00:00+00:00,18.0,27.8,6.6,121.0,26.2,286.0,63,26,63,27.2,14.0,0.0,,302.0,14.4,,1012.9,,0.0,1.0,9,0,1,12,335,0,morning,winter,65.0,73.0,123.0,116.0,81.0,18.9,44.4,26.6,76.66666666666667,16.378848148351103,87.66666666666667,18.874385400389357,95.75,19.14078277441589,24.21666666666667,32.78333333333333,Moderate,yellow
2025-12-01 10:00:00+00:00,17.6,27.9,6.6,120.0,26.1,311.0,63,26,63,26.9,14.0,0.0,,294.0,13.7,,1012.5,,0.0,1.0,10,0,1,12,335,0,morning,winter,63.0,68.0,106.0,109.0,80.0,18.0,37.6,26.1,69.5,8.479386770284693,83.83333333333333,18.8189137612011,95.04166666666667,20.04230127953609,20.883333333333333,32.42916666666667,Moderate,yellow
2025-12-01 11:00:00+00:00,17.4,27.9,8.7,114.0,26.1,426.0,62,26,62,25.9,20.0,0.0,,280.0,14.4,,1012.4,,0.0,1.0,11,0,1,12,335,0,morning,winter,63.0,65.0,85.0,96.0,80.0,17.6,28.3,25.7,65.66666666666667,4.179314138318215,81.0,19.371957239079844,94.29166666666667,20.946057357903005,19.066666666666666,32.083333333333336,Moderate,yellow
2025-12-01 12:00:00+00:00,16.0,24.6,15.7,102.0,24.9,618.0,59,23,59,23.6,37.0,0.0,,263.0,9.0,,1013.0,,0.0,1.0,12,0,1,12,335,0,afternoon,winter,62.0,63.0,73.0,86.0,73.0,17.4,22.5,22.4,63.333333333333336,3.011090610849666,78.75,20.284902581163283,93.70833333333333,21.744522881919046,17.983333333333334,31.816666666666666,Moderate,yellow
2025-12-01 13:00:00+00:00,25.8,32.1,32.5,78.0,24.0,929.0,80,30,80,20.6,50.0,0.0,,266.0,11.9,,1013.0,,0.0,1.0,13,0,1,12,335,0,afternoon,winter,59.0,63.0,68.0,83.0,107.0,16.0,20.0,38.0,65.33333333333333,7.447594690015467,78.5,20.2462117668739,92.58333333333333,21.725394210995784,18.95,31.308333333333334,Moderate,yellow
2025-12-01 14:00:00+00:00,30.3,36.1,55.7,45.0,22.9,1317.0,89,33,89,19.3,62.0,0.0,,271.0,11.2,,1013.6,,0.0,1.0,14,0,1,12,335,0,afternoon,winter,80.0,62.0,65.0,95.0,111.0,25.8,18.9,39.5,69.33333333333333,12.176480060622842,78.0,19.872319716356802,91.66666666666667,21.375863403190603,20.849999999999998,30.925,Moderate,yellow
2025-12-01 15:00:00+00:00,31.7,37.4,73.0,21.0,22.0,1646.0,92,35,92,18.8,66.0,0.0,,314.0,8.6,,1014.1,,0.0,1.0,15,0,1,12,335,0,afternoon,winter,89.0,59.0,63.0,123.0,107.0,30.3,18.0,38.1,74.16666666666667,14.66174159732549,75.41666666666667,14.878039541756657,91.04166666666667,21.125873620559755,23.133333333333336,30.65833333333333,Moderate,yellow
2025-12-01 16:00:00+00:00,32.9,38.9,79.6,12.0,22.0,1900.0,95,36,95,17.9,69.0,0.0,,53.0,4.7,,1014.5,,0.0,1.0,16,0,1,12,335,0,afternoon,winter,92.0,80.0,63.0,106.0,108.0,31.7,17.6,38.3,79.5,15.578831791892382,74.5,13.048859232620368,90.5,20.836840284540653,25.683333333333334,30.433333333333337,Moderate,yellow
2025-12-01 17:00:00+00:00,35.0,41.9,80.4,12.0,22.4,2096.0,99,39,99,17.1,70.0,0.0,,339.0,7.9,,1014.8,,0.0,1.0,17,0,1,12,335,0,evening,winter,95.0,89.0,62.0,85.0,112.0,32.9,17.4,39.9,85.66666666666667,14.5556403729531,75.66666666666667,14.605934866804903,89.95833333333333,20.41840424430947,28.616666666666664,30.229166666666668,Moderate,yellow
2025-12-01 18:00:00+00:00,37.5,45.9,77.0,15.0,22.1,2146.0,106,42,106,15.6,71.0,0.0,,40.0,5.8,,1015.1,,0.0,1.0,18,0,1,12,335,0,evening,winter,99.0,92.0,59.0,73.0,116.0,35.0,16.0,41.6,93.5,8.871302046490934,78.41666666666667,16.973017802775836,89.54166666666667,19.960785831586623,32.199999999999996,30.058333333333337,Unhealthy for Sensitive Groups,orange
2025-12-01 19:00:00+00:00,35.4,44.5,67.7,23.0,20.6,1977.0,100,41,100,17.2,69.0,0.0,,23.0,10.8,,1014.5,,0.0,1.0,19,0,1,12,335,0,evening,winter,106.0,95.0,80.0,68.0,118.0,37.5,25.8,42.6,96.83333333333333,6.112828041646544,81.08333333333333,17.686452613811976,88.79166666666667,19.1674070430405,33.8,29.758333333333336,Moderate,yellow
2025-12-01 20:00:00+00:00,32.7,41.6,54.4,34.0,18.5,1662.0,94,39,94,15.7,74.0,0.0,,87.0,7.6,,1014.0,,0.0,1.0,20,0,1,12,335,0,evening,winter,100.0,99.0,89.0,65.0,118.0,35.4,30.3,42.3,97.66666666666667,5.085928299410068,83.5,17.265309411965895,87.79166666666667,18.177815353184414,34.199999999999996,29.35833333333333,Moderate,yellow
2025-12-01 21:00:00+00:00,31.9,41.1,44.4,39.0,16.6,1338.0,93,38,93,15.6,72.0,0.0,,77.0,10.1,,1013.9,,0.0,1.0,21,0,1,12,335,0,night,winter,94.0,106.0,92.0,63.0,116.0,32.7,31.7,41.6,97.83333333333333,4.875106836443706,86.0,16.163932914756074,86.83333333333333,17.206335199991475,34.233333333333334,28.95416666666667,Moderate,yellow
2025-12-01 22:00:00+00:00,32.4,41.2,41.0,33.0,14.7,982.0,94,38,94,15.2,66.0,0.0,,58.0,13.0,,1013.6,,0.0,1.0,22,0,1,12,335,0,night,winter,93.0,100.0,95.0,63.0,109.0,31.9,32.9,38.9,97.66666666666667,5.006662228145631,88.58333333333333,14.550590949157458,86.20833333333333,16.628888343368114,34.15,28.683333333333334,Moderate,yellow
2025-12-01 23:00:00+00:00,31.2,37.6,41.0,21.0,13.0,615.0,91,35,91,14.4,58.0,0.0,,29.0,13.3,,1013.6,,0.0,1.0,23,0,1,12,335,0,night,winter,94.0,94.0,99.0,62.0,96.0,32.4,35.0,33.5,96.33333333333333,5.609515724796601,91.0,11.901107664262524,86.0,16.531919060594834,33.516666666666666,28.587499999999995,Moderate,yellow
2025-12-02 00:00:00+00:00,33.4,39.2,45.6,13.0,15.5,441.0,96,36,96,12.0,69.0,0.0,,21.0,7.6,,1013.8,,0.0,1.0,0,1,2,12,336,0,night,winter,91.0,93.0,106.0,59.0,86.0,31.2,37.5,28.6,94.66666666666667,3.076794869135827,94.08333333333333,6.359793211809045,86.41666666666667,16.657461225910925,32.833333333333336,28.787500000000005,Moderate,yellow
2025-12-02 01:00:00+00:00,31.9,36.1,46.8,9.0,16.3,629.0,93,33,93,12.6,51.0,0.0,,18.0,13.7,,1014.4,,0.0,1.0,1,1,2,12,336,0,night,winter,96.0,94.0,100.0,80.0,83.0,33.4,35.4,27.2,93.5,1.6431676725380182,95.16666666666667,4.608950449118143,86.83333333333333,16.693312034064405,32.25,28.983333333333334,Moderate,yellow
2025-12-02 02:00:00+00:00,36.7,40.5,48.3,5.0,17.7,1009.0,104,38,104,12.4,50.0,0.0,,14.0,14.0,,1015.4,,0.0,1.0,2,1,2,12,336,0,night,winter,93.0,91.0,94.0,89.0,95.0,31.9,32.7,32.8,95.16666666666667,4.622409184261006,96.41666666666667,4.813963276162766,87.20833333333333,16.983314488475624,32.916666666666664,29.145833333333332,Unhealthy for Sensitive Groups,orange
2025-12-02 03:00:00+00:00,44.9,47.6,47.2,12.0,21.3,1274.0,124,44,124,14.4,46.0,0.0,,20.0,13.7,,1016.2,,0.0,1.0,3,1,2,12,336,0,night,winter,104.0,96.0,93.0,92.0,123.0,36.7,31.9,44.4,100.33333333333333,12.43650540412137,99.08333333333333,9.10003329997236,87.25,17.075917443045704,35.083333333333336,29.166666666666668,Unhealthy for Sensitive Groups,orange
2025-12-02 04:00:00+00:00,40.6,43.9,41.6,38.0,29.1,1289.0,114,41,114,18.0,39.0,0.0,,10.0,11.2,,1016.7,,0.0,1.0,4,1,2,12,336,0,night,winter,124.0,93.0,94.0,95.0,106.0,44.9,32.4,37.6,103.66666666666667,13.06394529484641,100.66666666666667,9.93920916310134,87.58333333333333,17.5298916553768,36.449999999999996,29.291666666666668,Unhealthy for Sensitive Groups,orange
2025-12-02 05:00:00+00:00,33.9,40.0,33.6,74.0,39.2,1189.0,97,37,97,21.6,32.0,0.0,,5.0,9.7,,1016.8,,0.0,1.0,5,1,2,12,336,0,night,winter,114.0,104.0,91.0,99.0,85.0,40.6,31.2,28.3,104.66666666666667,12.094075684678824,100.5,9.986354326142834,88.08333333333333,17.623888596882836,36.9,29.524999999999995,Moderate,yellow
2025-12-02 06:00:00+00:00,30.9,42.7,26.3,105.0,46.9,1067.0,91,40,91,24.2,32.0,0.0,,28.0,3.2,,1016.0,,0.0,1.0,6,1,2,12,336,0,morning,winter,97.0,124.0,96.0,106.0,73.0,33.9,33.4,22.5,103.83333333333333,12.952477240541272,99.25,10.17237792884596,88.83333333333333,17.334726811321946,36.483333333333334,29.875,Moderate,yellow
2025-12-02 07:00:00+00:00,29.8,48.3,20.5,125.0,50.3,918.0,88,45,88,25.2,32.0,0.0,,100.0,3.6,,1015.1,,0.0,1.0,7,1,2,12,336,0,morning,winter,91.0,114.0,93.0,100.0,68.0,30.9,31.9,20.0,103.0,13.914021704743496,98.25,10.669625536583245,89.66666666666667,16.76089306188249,36.13333333333333,30.28333333333333,Moderate,yellow
2025-12-02 08:00:00+00:00,30.3,51.2,15.6,139.0,51.4,747.0,89,47,89,26.1,28.0,0.0,,142.0,7.2,,1013.6,,0.0,1.0,8,1,2,12,336,0,morning,winter,88.0,97.0,104.0,94.0,65.0,29.8,36.7,18.9,100.5,15.00333296304769,97.83333333333333,10.9447649032713,90.66666666666667,15.920090306348664,35.06666666666667,30.758333333333336,Moderate,yellow
2025-12-02 09:00:00+00:00,30.5,49.6,12.8,148.0,51.6,661.0,90,46,90,26.6,26.0,0.0,,165.0,11.2,,1012.6,,0.0,1.0,9,1,2,12,336,0,morning,winter,89.0,91.0,124.0,93.0,63.0,30.3,44.9,18.0,94.83333333333333,9.907909298471631,97.58333333333333,11.098389181509315,91.79166666666667,14.794179721200079,32.666666666666664,31.27916666666667,Moderate,yellow
2025-12-02 10:00:00+00:00,31.0,48.1,10.3,156.0,51.1,666.0,91,45,91,26.3,29.0,0.0,,185.0,12.2,,1012.2,,0.0,1.0,10,1,2,12,336,0,morning,winter,90.0,88.0,114.0,94.0,63.0,30.5,40.6,17.6,91.0,3.1622776601801226,97.33333333333333,11.219571644175574,92.95833333333333,13.469705676609028,31.066666666666666,31.837499999999995,Moderate,yellow
2025-12-02 11:00:00+00:00,31.5,47.1,10.0,159.0,49.7,756.0,92,44,92,25.1,36.0,0.0,,208.0,11.9,,1012.4,,0.0,1.0,11,1,2,12,336,0,morning,winter,91.0,89.0,97.0,91.0,62.0,31.0,33.9,17.4,90.16666666666667,1.4719601444132235,97.41666666666667,11.17186672228982,94.20833333333333,11.754662966212926,30.666666666666668,32.425000000000004,Moderate,yellow
2025-12-02 12:00:00+00:00,29.5,44.1,18.0,151.0,52.6,1022.0,88,41,88,23.2,44.0,0.0,,252.0,7.9,,1012.8,,0.0,1.0,12,1,2,12,336,0,afternoon,winter,92.0,90.0,91.0,96.0,59.0,31.5,30.9,16.0,89.66666666666667,1.632993161878224,96.75,11.498023545572797,95.41666666666667,9.188445800670964,30.433333333333334,32.987500000000004,Moderate,yellow
2025-12-02 13:00:00+00:00,49.2,61.7,48.1,111.0,52.5,1707.0,135,54,135,20.6,52.0,0.0,,276.0,6.5,,1013.4,,0.0,1.0,13,1,2,12,336,0,afternoon,winter,88.0,91.0,88.0,93.0,80.0,29.5,29.8,25.8,97.5,18.425525772690282,100.25,15.829345590332561,97.70833333333333,11.693473343731808,33.666666666666664,33.9625,Unhealthy for Sensitive Groups,orange
2025-12-02 14:00:00+00:00,60.5,70.8,89.0,56.0,52.1,2568.0,154,59,154,19.3,55.0,0.0,,331.0,5.8,,1014.2,,0.0,1.0,14,1,2,12,336,0,afternoon,winter,135.0,92.0,89.0,104.0,89.0,49.2,30.3,30.3,108.33333333333333,28.68216635239988,104.41666666666667,22.203432713038335,100.41666666666667,16.234468608934595,38.699999999999996,35.22083333333333,Unhealthy,red
2025-12-02 15:00:00+00:00,64.5,72.6,116.3,17.0,50.6,2966.0,156,60,156,18.1,58.0,0.0,,8.0,7.2,,1015.0,,0.0,1.0,15,1,2,12,336,0,afternoon,winter,154.0,88.0,90.0,124.0,92.0,60.5,30.5,31.7,119.33333333333333,32.62923024937516,107.08333333333333,26.31093216735482,103.08333333333333,19.682074534230576,44.36666666666667,36.5875,Unhealthy,red
